track_id,track_name,track_popularity,track_duration_ms,explicit_lyrics,release_date,danceability,energy,musical_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,release_year
0PwXvSHRvwGItrYosAhS7H,Olo Mou To Einai Na Eisai,28,208929,0,2017-01-22,0.624,0.676,9,-6.643,0,0.274,0.746,8.11e-05,0.257,0.812,122.235,4,2017.0
2vTMJUJClOmBGuBfSCt79G,Psychi Omorfi,33,190345,0,2019-04-05,0.781,0.588,4,-7.09,0,0.181,0.709,9.39e-05,0.18,0.252,115.964,4,2019.0
7ulToDq559d3MEmL42AeB1,I Pio Wraia Stin Ellada (Uno Momento),47,206603,0,2015-04-20,0.712,0.897,7,-3.941,0,0.0941,0.139,0.0,0.389,0.862,91.99,4,2015.0
0uEftEHpAjuL2V6NScCs4n,My Love,54,235627,0,2015-04-10,0.602,0.432,1,-9.295,0,0.0268,0.881,0.00662,0.112,0.215,109.963,4,2015.0
4tiPfpwKH07F3MKwImgyC4,Aspri Mera,29,248764,1,2015-03-06,0.559,0.605,5,-9.882,0,0.0889,0.566,0.0,0.428,0.698,125.944,4,2015.0
7JztKGyQzL61eQXv0zGsEL,"#Mpesa, Pt. 3",29,254831,1,2016-11-26,0.642,0.741,2,-3.173,1,0.163,0.831,0.0,0.0808,0.371,88.914,4,2016.0
7j6DfRsKWmeROwHG3cMad8,Picking Words,35,237137,0,2015-02-24,0.781,0.721,0,-7.541,1,0.072,0.0474,0.000386,0.111,0.463,117.998,4,2015.0
2LP4JGlAk8HHIxUYRrXaFc,To Mpoulo - Bonus Track,28,270500,1,2015-08-21,0.631,0.829,11,-4.012,1,0.287,0.566,0.0,0.0502,0.596,80.205,4,2015.0
6z3iv6elbpMs7AcQr7XAL6,Aliteia,30,286495,1,2016-01-01,0.507,0.878,0,-4.274,1,0.227,0.442,0.0,0.248,0.877,93.968,4,2016.0
4D13HFNBZtFdebIybG2b5B,Apo To Lofo,29,261748,1,2016-01-01,0.723,0.86,5,-5.21,0,0.275,0.202,0.0,0.56,0.844,90.497,4,2016.0
63SQeR8InRmG0N1Eq3dEnv,Ena Crew,35,304235,1,2019-12-07,0.641,0.945,0,-4.404,1,0.199,0.101,0.0,0.115,0.5,99.027,4,2019.0
27tkeOt6eSCM28WdIjDD1l,Diss,32,198353,1,2019-12-07,0.838,0.866,7,-5.476,1,0.145,0.0634,0.0,0.565,0.744,94.048,4,2019.0
4ewQRASv9KrK6JPRh7FSvG,Edo Pou M' Afises,33,204000,0,2015-11-30,0.632,0.924,6,-5.408,1,0.101,0.262,0.0,0.146,0.664,101.984,4,2015.0
5Oc4CI2DrWyWFxTsfYXhED,Bikini,27,181571,0,2015-06-15,0.732,0.961,2,-2.625,1,0.0993,0.0685,0.0,0.109,0.613,92.957,4,2015.0
3QWDCjRzrOditjPP8TZxIP,Pagoto,32,182000,0,2016-06-06,0.63,0.967,10,-1.366,0,0.106,0.111,1.84e-05,0.0512,0.961,180.031,4,2016.0
3db5ZOC9kLtOU8u2ji6Vb5,Whiskey Bar,27,279481,1,2015-10-26,0.728,0.757,4,-5.416,0,0.176,0.000346,0.0,0.102,0.193,91.981,4,2015.0
0actG0lETe877pkavIJTMg,I Pio Diskoli Xronia,32,289539,1,2018-04-08,0.738,0.733,1,-8.427,1,0.194,0.26,2.09e-06,0.0777,0.407,91.949,4,2018.0
5FT9XLahK4SkgbFrcKV1MN,I Dinami Pou Den Ipologizane,34,291236,1,2019-01-02,0.597,0.789,11,-9.23,0,0.252,0.336,0.0,0.114,0.34,89.167,4,2019.0
6bQRqQ5VuLXv3x1RfqNFWl,Nychtes Sti Mykono,31,191250,0,2015-06-09,0.687,0.945,2,-2.993,0,0.0576,0.00146,5.79e-06,0.356,0.79,127.968,4,2015.0
7x4b0UccXSKBWxWmjcrG2T,And I Love Her,62,124933,0,2015-11-13,0.616,0.282,1,-15.317,1,0.0331,0.983,0.833,0.13,0.435,96.638,4,2015.0
7COqi3bsIF5j3uqODbWGoM,Inspector Gadget,41,75240,0,2015-11-16,0.807,0.504,5,-11.206,1,0.0441,0.136,0.171,0.398,0.648,102.3,4,2015.0
2bAE4YrFu3OQmnoyL45uXa,Den Miloun I Margarites,33,189318,0,2015-04-09,0.749,0.75,6,-4.709,0,0.0311,0.0991,0.0,0.264,0.929,127.989,4,2015.0
038gKq7MYQFa20Q7MdHySX,Waves,47,440014,0,2015-04-26,0.328,0.49,9,-13.683,0,0.0308,0.768,0.836,0.186,0.244,155.448,4,2015.0
06r8bhmh8RWOOSpCbuNrnJ,Lovers in Paris,53,296500,0,2015-11-13,0.615,0.334,7,-10.284,0,0.0284,0.82,0.868,0.219,0.14,90.003,4,2015.0
57rmsIZTYZ6XU2KNvFpXio,Κοκτέιλ,44,200094,0,2016-05-31,0.71,0.673,4,-6.113,0,0.0287,0.173,0.703,0.0992,0.589,123.014,4,2016.0
4Q00rf7cjrOSl0GCb3Oywy,Pali Κala,35,211764,0,2018-09-24,0.458,0.141,11,-15.201,0,0.0342,0.963,0.00199,0.111,0.207,79.098,4,2018.0
5yDKBJeLoBdRFcSClgSwiR,Otan Sou Horevo,40,178280,0,2016-05-27,0.593,0.323,2,-9.539,0,0.0397,0.825,6.01e-06,0.101,0.508,83.181,4,2016.0
4AH6H9E36YcyVRhcxcP00x,"Metro Antistrofa - 5, 4, 3, 2, 1",50,199350,0,2016-02-03,0.743,0.907,7,-3.941,0,0.0745,0.181,0.0,0.0825,0.895,104.012,4,2016.0
6Y9OPzHTyYyrJWPQh7o6UY,Ta Potiria Mas Psila,44,189040,0,2016-10-03,0.801,0.758,7,-5.805,1,0.0991,0.0774,0.0,0.0782,0.861,91.988,4,2016.0
493wirRr3t4orFiZTp7lfk,Μήνυμα στο μπουκάλι,31,240164,0,2016-02-06,0.772,0.634,0,-12.443,0,0.117,0.504,0.0001,0.35,0.933,149.998,4,2016.0
1zTYo3YbyeghpBBdB4F0mp,Λευτεριά,28,114297,0,2016-02-06,0.873,0.695,7,-9.303,0,0.0956,0.411,6.54e-05,0.0845,0.929,91.491,4,2016.0
6InU2NV8fwJd3ZOmhX22hF,Άμα ρωτήσουν που χάθηκα,36,246967,0,2018-12-06,0.514,0.82,4,-9.409,0,0.0685,0.0482,0.0,0.142,0.418,131.938,4,2018.0
4EbS7VQThV7DnZDZTgQATS,Να έρθεις απόψε να με βρείς,32,233637,0,2018-12-06,0.722,0.692,1,-11.416,0,0.315,0.412,2.78e-06,0.0929,0.494,82.393,4,2018.0
2NT8C5a9zdimOUSpaIteJ1,Η νύχτα που έπαψα να μεταφράζω τις σιωπές,29,194000,0,2018-12-06,0.648,0.318,2,-11.352,1,0.0418,0.225,0.00747,0.279,0.388,138.055,4,2018.0
21xe4wgokvNdj93cadZZGQ,Μαθήματα Πτώσης,31,226000,0,2016-12-15,0.594,0.899,4,-4.575,0,0.16,0.465,0.0,0.11,0.585,94.991,4,2016.0
3G0YSoNZqhqeXg5r7Qvvb4,Σελήνη,28,317500,0,2016-12-15,0.603,0.808,9,-6.655,1,0.0391,0.307,0.0,0.108,0.433,139.878,4,2016.0
5NGOKhwkdDhEsR6O2dH7Wc,Το Παλιό μου Τετράδιο (Η Μπαλάντα των 16),26,263286,0,2016-12-15,0.71,0.588,2,-6.723,1,0.094,0.614,0.0,0.0981,0.531,140.072,4,2016.0
3q6UkGXPkJw35ztYglCLo6,De Tha Se Perimeno,39,195459,0,2016-06-29,0.698,0.89,1,-6.567,0,0.0341,0.192,2.36e-05,0.21,0.97,97.991,4,2016.0
60QaXVWo9Ed2QP3Jct1wJc,Ap' Tin Arhi Tou Kosmou,30,280377,0,2016-03-31,0.507,0.707,4,-9.152,0,0.0318,0.511,0.014,0.1,0.559,162.043,4,2016.0
1Ie7vRJDNKpBiBSLLhN2AF,Se Ola Nai,39,155253,0,2016-07-03,0.716,0.749,1,-5.455,1,0.0756,0.0684,0.0,0.338,0.881,98.004,4,2016.0
5SLxyh1nIri0FIniuOqX7r,Egkefalika,30,213311,0,2016-11-01,0.501,0.731,7,-5.452,0,0.0509,0.164,0.0,0.0941,0.228,149.96,4,2016.0
1s2rx8PYu9ctwL0QwdG564,Koupes (Alceen remix),34,202813,0,2016-10-21,0.736,0.545,4,-7.882,0,0.0357,0.0736,0.477,0.103,0.3,110.011,4,2016.0
4eNFLMnxa4fgMVBCCPcIkc,Κούπες,33,220435,0,2016-02-22,0.737,0.127,2,-13.623,1,0.0321,0.699,4.13e-06,0.0809,0.205,109.979,4,2016.0
7okKUUieyjtmrDQMfwu8Ur,Mantissa,38,198799,0,2017-05-19,0.709,0.476,10,-8.777,0,0.0345,0.0712,0.00877,0.109,0.364,105.007,4,2017.0
1zH5pyRAWXz5fEsljESHf5,Pes Tou,40,218769,0,2016-06-10,0.758,0.756,9,-9.559,0,0.0339,0.0562,3.44e-05,0.0687,0.881,104.001,4,2016.0
3HEXfavc93OZvn54kr7axp,Take Me to Infinity - Radio Edit,39,207702,0,2016-10-05,0.65,0.569,7,-6.251,0,0.0467,0.0119,3.81e-05,0.223,0.28,122.993,4,2016.0
3gwNfmkpNf3mdx0G7x4b3z,Take Me To Infinity,24,207702,0,2016-08-03,0.602,0.581,7,-7.74,0,0.0573,0.0213,2.4e-05,0.209,0.301,122.96,4,2016.0
1FlkidajIxdUR7bjlJBKTq,To Fili,27,224892,0,2016-05-16,0.534,0.228,8,-12.552,1,0.0341,0.647,0.0166,0.0635,0.088,105.987,4,2016.0
5OpanPOmAtIsBaHSMLh3jR,Colossus (Live),2,277100,1,2017-07-21,0.105,0.929,7,-7.186,1,0.154,0.000591,0.165,0.663,0.096,76.418,4,2017.0
7jCHKatdStCR4zii5bQ0nN,To Magazi,38,188383,0,2016-04-21,0.626,0.504,9,-14.259,0,0.0415,0.476,0.0,0.182,0.732,155.959,4,2016.0
79Nnbjlw4ulw59lkHUZm9N,Bonbon,60,167000,0,2016-07-21,0.632,0.681,0,-5.023,0,0.115,0.128,1.53e-05,0.116,0.633,126.477,5,2016.0
0GlRi6z011C7lnRnxGCM8P,Discomare Sex,34,285568,0,2016-12-13,0.565,0.796,0,-6.429,0,0.0398,0.174,0.0117,0.289,0.918,99.976,4,2016.0
3PgY5sgfYqNUFCtLDz8gsg,Lady Of The Lake,45,70000,0,2016-06-01,0.238,0.227,5,-14.976,0,0.0404,0.958,0.265,0.207,0.0609,73.856,4,2016.0
0zCqrZ8SEdkzSmhFlRTHlQ,Wolven Storm - English,54,198400,0,2015-08-26,0.547,0.0818,2,-17.015,0,0.0456,0.955,1.61e-06,0.073,0.593,150.243,4,2015.0
5tmhUzJuP7XwqCHglyqnt8,Geralt Of Rivia,57,141994,0,2015-08-26,0.0888,0.569,4,-12.678,0,0.0566,0.451,0.957,0.11,0.0619,84.341,4,2015.0
4diKCx2EUg4CGvDTyCan5H,The Trail,55,169784,0,2015-08-26,0.362,0.738,7,-8.411,0,0.0463,0.00955,2.06e-05,0.171,0.141,79.951,1,2015.0
761SMhVKJlJlUCUveNcq1m,Kaer Morhen,58,155109,0,2015-08-26,0.395,0.33,2,-13.481,0,0.0319,0.796,0.873,0.126,0.0565,139.851,4,2015.0
4cZZquNjdJcmIisiQuZivn,Wilcza zamieć - Wiedźmin 3: Dziki Gon,46,198400,0,2015-08-26,0.569,0.0628,2,-16.651,0,0.0418,0.955,0.0,0.0732,0.553,151.206,4,2015.0
3EYO8kGf0ndPtgBkVA0ISm,Anagki Na Se Do,44,257917,1,2017-05-14,0.746,0.533,6,-10.538,0,0.0999,0.504,0.0,0.11,0.577,94.947,4,2017.0
2nslysYPaNeTh1GibORNe9,Komplexiko,40,230406,1,2017-05-14,0.756,0.495,1,-11.464,1,0.0573,0.289,0.0,0.112,0.629,100.016,4,2017.0
0nC7L2FBysHYuLinihVItH,Dachtylidi,38,220800,1,2017-05-14,0.705,0.799,6,-9.159,1,0.153,0.264,0.0,0.103,0.46,124.92,4,2017.0
6Fda207Vw9v9F9V47TAbDJ,Vary,34,260571,1,2017-05-14,0.511,0.505,7,-11.812,1,0.305,0.391,0.0,0.0972,0.224,105.846,4,2017.0
1BPAkrdL4zRUAutPRdRYb3,Nysta,33,229819,1,2017-05-14,0.714,0.367,1,-15.142,0,0.0676,0.312,0.00705,0.0815,0.267,126.077,4,2017.0
62s5avwhvNbNCfEiBv03XA,Pros Ta Pano,32,246000,1,2017-05-14,0.749,0.345,1,-16.015,0,0.598,0.441,0.0,0.332,0.906,90.072,4,2017.0
6QTWFtLRyTVi2BPqmFbu6o,Daewoo,31,219704,1,2017-05-14,0.806,0.686,0,-6.301,1,0.248,0.485,0.0,0.125,0.912,97.129,4,2017.0
0UgLcrqblkeg71Qo89X4Fs,Kineziko,31,222000,1,2017-05-14,0.816,0.542,8,-11.429,1,0.105,0.233,9.19e-06,0.0852,0.173,124.036,4,2017.0
4D5X4mpVljcfVwIVadEZVe,7.000 Kases,31,240191,1,2017-05-14,0.757,0.677,1,-7.625,1,0.421,0.0904,0.0,0.16,0.925,93.291,4,2017.0
6P1wzo5da5OwpxMyXFmsYw,Karfia,31,340000,1,2017-05-14,0.522,0.696,7,-8.526,1,0.37,0.0406,1.03e-06,0.294,0.602,187.98,4,2017.0
0bnjrcUrkCgX7Zv9EuPVOI,Ftanoume,40,202000,1,2018-10-01,0.641,0.512,8,-6.765,0,0.391,0.431,0.0,0.116,0.278,79.581,5,2018.0
1HgcmbKkakoTZUBvtzkvzV,Tha Ta Katafero,32,200125,1,2018-09-17,0.699,0.692,2,-5.985,1,0.278,0.71,0.0,0.107,0.522,88.965,4,2018.0
3Fp2ApezK3WNPk0UsyMdgK,Mi Stamatas,42,279146,1,2019-09-11,0.835,0.751,7,-7.023,1,0.172,0.319,0.0,0.296,0.601,131.081,4,2019.0
1gxli3nPyZZyeo8dj3fGog,To Eikosalepto,41,322927,1,2019-09-11,0.789,0.67,8,-8.229,1,0.429,0.501,0.0,0.0785,0.407,90.328,4,2019.0
3TRVQFhVlNrlQ9Ad4Ho559,Mpalonia,38,275488,1,2019-09-11,0.729,0.73,4,-5.839,0,0.122,0.307,0.0,0.135,0.107,91.236,4,2019.0
6so0MhEX3l0VsOASu4jtMr,Peisma,37,251707,1,2019-09-11,0.605,0.675,9,-7.885,1,0.31,0.801,1.98e-06,0.0884,0.134,130.279,3,2019.0
0rjP8sbg6qRSRcIPTjCH9K,Daewoo 2,36,213902,1,2019-09-11,0.76,0.713,2,-5.417,1,0.0757,0.268,0.0,0.0397,0.771,97.352,4,2019.0
4QObiGx51JLyhxcRwkjhcz,Eimaste Allios,35,222683,1,2019-09-11,0.765,0.713,1,-5.126,1,0.166,0.304,0.0,0.222,0.234,73.445,4,2019.0
58a0efcUVMGoOhHYtghcm0,Eleges,35,227561,1,2019-09-11,0.852,0.592,0,-7.577,1,0.0948,0.662,0.0,0.0683,0.37,120.028,4,2019.0
2iW0MJq7eLLYP1nYrtYOjs,Piso Pali,35,314634,1,2019-09-11,0.671,0.747,2,-5.153,1,0.211,0.0744,0.0,0.0953,0.223,102.013,4,2019.0
2efnIheqoX1YIoSobxCyAP,Miami,33,216951,1,2019-07-30,0.617,0.7,1,-4.782,1,0.287,0.0782,0.0,0.0816,0.143,87.128,4,2019.0
2qTqpjpLT2Uomf8FLdcckh,Dilima,32,251844,1,2019-09-11,0.71,0.739,0,-5.688,0,0.378,0.195,0.0,0.0688,0.149,90.532,4,2019.0
2IshglC5zDUmMDTsBKQNfO,Parakato,32,218293,1,2019-09-11,0.9,0.655,6,-5.926,1,0.0703,0.637,0.0,0.303,0.72,104.965,4,2019.0
0L9Yq6sHOAostD8p0MPciN,Iroes,44,194146,0,2020-09-11,0.509,0.63,0,-7.831,0,0.322,0.277,0.0,0.153,0.38,95.247,4,2020.0
6DwPwbRAeNqudOn0uBW1R0,2010 Freestyle,46,220679,0,2021-03-11,0.823,0.649,5,-8.713,0,0.221,0.147,0.0,0.154,0.584,140.134,4,2021.0
1bpyEuVZPS5uWSnpkm3dW0,Den Eho Idea,42,248640,0,2019-04-08,0.278,0.64,9,-7.075,0,0.0897,0.41,0.0,0.16,0.203,63.011,4,2019.0
5t0lGFnRpz3zWoZj610dVM,Vale,40,211847,0,2017-06-11,0.58,0.907,4,-4.325,0,0.0583,0.44,0.0,0.258,0.758,180.007,4,2017.0
6Apa2h5B8g2ezbkLQZeiUd,Apotipomata,37,206699,0,2017-06-11,0.714,0.719,11,-5.941,0,0.0922,0.148,0.0,0.0428,0.919,152.081,4,2017.0
6M0QeElg92hX0N64fYMOgQ,Koritsaki Mou,37,187574,0,2017-06-11,0.415,0.628,1,-7.043,1,0.0418,0.155,0.0,0.279,0.537,76.168,4,2017.0
1kywwstTSG4WElB3lk6MUY,Agkalia,31,183638,0,2017-06-11,0.559,0.784,11,-5.152,0,0.0555,0.0913,0.0,0.323,0.498,133.899,4,2017.0
3Es5Jk17r71e1gZeIYIvCR,Vradia Aksimerota,36,165480,0,2018-12-17,0.684,0.91,11,-3.792,0,0.095,0.223,0.0,0.101,0.877,97.01,4,2018.0
3pGiqoJB0gPU8GWlIgeScI,Fovame,43,171652,0,2019-07-02,0.535,0.793,10,-3.479,0,0.0346,0.218,0.0,0.181,0.522,114.135,4,2019.0
5vAN1MJikSqkXxCZZEpZeK,Mi Thimonis,49,180752,0,2020-09-18,0.644,0.938,10,-2.438,0,0.0665,0.133,0.0,0.266,0.809,178.115,4,2020.0
2M7STJIKdTAaly7v8EYjmr,Sagapao Sou Fonaksa,48,185426,0,2020-05-01,0.606,0.902,10,-3.822,0,0.0814,0.103,0.0,0.034,0.961,198.034,4,2020.0
5xmNpBEK8GqDpJSzf3fDZ8,Mou Lipses Poli,47,189311,0,2021-03-19,0.627,0.887,9,-4.635,0,0.0338,0.067,0.0,0.352,0.761,116.932,4,2021.0
652vQdkbhNW2qZZnV9Im2o,Cocktail,38,205895,0,2017-02-27,0.707,0.924,2,-2.359,0,0.0436,0.177,2.07e-06,0.248,0.625,94.986,4,2017.0
1nM0L0TTuZSl1jGHSUznJo,Magia,46,209400,0,2018-07-16,0.74,0.822,11,-3.552,0,0.0429,0.028,0.0,0.0682,0.448,100.028,4,2018.0
4NYavqIrCyKIdvpzOoNp68,Den Exo Sima,43,194185,0,2019-10-13,0.741,0.837,5,-5.091,0,0.129,0.176,0.0,0.391,0.677,92.054,4,2019.0
5eeQPMKbELpE8ZXLEKT937,Ti,43,191753,0,2019-03-09,0.785,0.83,1,-4.884,0,0.0399,0.149,0.0,0.039,0.757,97.007,4,2019.0
28ajTUUmYX1xhsJdbE3U9n,Ego,47,169367,0,2020-07-03,0.806,0.911,2,-6.166,0,0.0659,0.17,0.0,0.136,0.813,123.972,4,2020.0
7MlUZCvq3q6CO0YaECUbu3,Paliopaido,51,208056,0,2021-03-12,0.765,0.888,11,-5.48,0,0.0456,0.173,0.0,0.0238,0.929,107.991,4,2021.0
7fWnf8fUhms8iosssrdqHl,Holdin' On,35,383000,0,2017-05-23,0.816,0.543,7,-8.495,0,0.0468,0.205,0.00322,0.104,0.189,122.029,4,2017.0
4jteCwrKr2zOksne6WrATV,She Likes It - Original Mix,46,306885,0,2016-09-19,0.823,0.525,1,-11.466,1,0.0592,0.0436,0.0424,0.611,0.555,122.025,4,2016.0
1qDufiV4Gia80xrBW50AUx,Holdin' On,60,383000,0,2017-11-29,0.816,0.543,7,-8.495,0,0.0468,0.205,0.00322,0.104,0.189,122.029,4,2017.0
1uLmtI2ajNScAdGjlMryjt,Iliaxtida,36,131137,0,2017-05-01,0.589,0.239,4,-10.967,0,0.0341,0.901,0.0141,0.118,0.704,119.929,4,2017.0
3nESJ4GiLgVo9UusP3iuUO,Beyond the Wall,0,474221,0,2017-12-21,0.809,0.71,0,-9.956,1,0.0619,0.00641,0.802,0.0962,0.251,122.003,4,2017.0
2W2x9cFbGnEzYxv7s43zag,Fere,34,208040,1,2017-09-26,0.694,0.611,10,-10.117,0,0.181,0.000967,5.22e-06,0.0691,0.291,149.945,4,2017.0
0j7SVGDAp8kQJoXQiIxfV8,Grill,30,234267,1,2017-09-26,0.922,0.58,1,-10.669,1,0.264,0.0734,0.0,0.277,0.338,125.015,4,2017.0
4EomSSLQXI7kNnPPKH524f,Horis Filtro,29,210853,1,2017-09-26,0.861,0.484,2,-10.03,1,0.334,0.172,2.83e-06,0.241,0.337,148.043,4,2017.0
75LKhuJQZbT0cudT1e38y8,Kinitro,40,239308,1,2018-11-28,0.802,0.667,5,-10.25,0,0.268,0.0161,2.7e-06,0.191,0.585,161.969,4,2018.0
06vD8pq8OrMMB6HaS3oLcO,Vromika Lefta,31,214545,1,2018-03-30,0.779,0.603,7,-8.164,1,0.0523,0.00348,0.0,0.107,0.321,144.976,4,2018.0
4AcWoNZHJ6tLBcKWifiTbC,Guccci,44,208383,1,2019-12-12,0.565,0.536,5,-9.706,0,0.293,0.296,0.0,0.176,0.261,83.475,4,2019.0
6qz9ENCPWflD7aAeltENLV,Hustla,43,234965,1,2019-10-25,0.86,0.441,5,-11.078,0,0.45,0.0876,0.0,0.169,0.203,142.974,4,2019.0
5FatF0UhepNcGGkpZ6Uhzr,Kompines,37,252774,1,2019-09-02,0.667,0.615,1,-8.742,0,0.293,0.00176,0.0,0.135,0.508,77.724,4,2019.0
23StlrOBjrvXMAZUTVcHpG,Prosefhes,33,183724,1,2019-05-28,0.694,0.597,2,-10.578,0,0.151,0.0639,1.24e-06,0.108,0.301,144.983,4,2019.0
6LFdJFM0Ysevw537mGxVmb,Super Trapper,33,146522,1,2019-05-28,0.832,0.47,10,-7.717,0,0.345,0.471,2.7e-05,0.117,0.587,138.037,4,2019.0
0gKcax1n0BFVhGhw9COWnM,Elpida,51,216159,1,2020-12-01,0.877,0.649,7,-6.32,0,0.254,0.0188,0.0,0.241,0.794,151.058,4,2020.0
1JaBJC3gj7jSsNxsnYTzhj,Elpida,50,216159,1,2020-12-04,0.877,0.649,7,-6.32,0,0.254,0.0188,0.0,0.241,0.794,151.058,4,2020.0
3f7zVrAcCZ1BVlArmg8wzr,Kotera,51,172388,1,2020-05-08,0.951,0.798,9,-7.168,0,0.11,0.0332,1.2e-05,0.0936,0.961,134.015,4,2020.0
1BU2rpXjavf2YHvTyfmku4,Diego,47,250696,1,2020-12-04,0.918,0.476,4,-7.786,0,0.127,0.773,0.0,0.112,0.442,114.989,4,2020.0
38WWLroplM6GN2Pw5j8DpO,Presidente,45,209577,1,2020-04-04,0.726,0.692,1,-7.949,1,0.369,0.14,0.0,0.0616,0.287,142.133,4,2020.0
2rbSs3LMmRjqvE8OkjHlu9,Areti,43,180000,1,2020-12-04,0.797,0.57,1,-9.555,1,0.332,0.0114,0.0,0.0866,0.237,160.1,4,2020.0
7BhwVLqIcXSnNuiZbLZwSO,Sosa,41,192000,1,2020-12-04,0.834,0.73,4,-5.69,0,0.124,0.0448,0.0,0.174,0.548,99.986,4,2020.0
7Jj2pqiFJo39Vw9ca423oB,Kakes Sinithies,38,256000,1,2020-12-04,0.786,0.432,1,-11.185,0,0.293,0.0708,2.44e-06,0.104,0.364,150.091,4,2020.0
57OOqvaYU2eCX2HjogaUja,Draco,37,212069,1,2020-12-04,0.836,0.729,1,-6.875,0,0.181,0.0083,0.0,0.125,0.642,145.028,4,2020.0
2aO9yofU1EXvFg4SrjkQvJ,Ftohos,37,261818,1,2020-12-04,0.855,0.463,9,-7.543,1,0.328,0.221,0.0,0.075,0.473,121.003,4,2020.0
7goj1fS7fV4dvc91RvuoBw,Baby,63,219715,1,2021-04-01,0.693,0.637,1,-9.476,1,0.228,0.287,2.15e-06,0.206,0.253,142.168,4,2021.0
279LczresTWVkCsdLwgJSZ,Love's a Stranger,58,206685,0,2017-10-13,0.564,0.585,9,-8.823,0,0.0379,0.202,0.00206,0.118,0.624,161.667,4,2017.0
2cLOhJv1hQQRLBf3eVJOHV,All Mine,65,234871,1,2017-12-22,0.716,0.342,9,-7.9,0,0.0461,0.0928,0.00129,0.11,0.372,79.001,4,2017.0
49qEikVVPd6PgH6S2pbXjZ,Horns,15,217626,0,2017-10-20,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,2017.0
1jk9NRyYFKPgfCX9BnW6yW,Man O To - Original Mix,59,580406,0,2017-02-24,0.863,0.421,7,-9.874,0,0.0776,0.786,0.505,0.101,0.104,106.995,4,2017.0
6iKvgAl0uHqUrSXef7YccS,Man O To,56,222250,0,2017-02-17,0.756,0.518,7,-6.924,0,0.0736,0.794,0.0452,0.101,0.27,107.035,4,2017.0
574SDj6oswpGu5s9EM5mFT,Dirty Dirty,55,200227,0,2017-09-06,0.432,0.429,2,-6.511,0,0.058,0.295,0.0,0.293,0.141,141.662,4,2017.0
7070N8wLXvBaGAAQRN4CvM,Dirty Dirty,49,200218,0,2016-07-15,0.431,0.42,2,-6.538,0,0.0529,0.367,0.0,0.292,0.154,141.532,4,2016.0
3pgnyg25pkcNlcKuaKnh6b,Faufile,49,152453,0,2016-07-15,0.396,0.0929,4,-12.442,0,0.0368,0.97,1.97e-06,0.0934,0.21,125.339,4,2016.0
3KFNeTh4wtw7RMRoSBPqHF,Main Girl,52,205252,0,2017-09-06,0.681,0.537,2,-7.463,1,0.102,0.0562,0.0,0.0774,0.227,82.005,4,2017.0
23A2H7NeguB5mYonS3KnSp,Passive Aggressive,56,189840,0,2020-09-18,0.734,0.548,8,-6.121,1,0.0459,0.0633,8.28e-05,0.226,0.598,99.004,4,2020.0
6ytguNuHyIOozRmBOXPjns,Distance,57,148707,1,2017-08-25,0.621,0.558,7,-5.881,1,0.0728,0.661,0.0,0.112,0.68,183.843,4,2017.0
5nHofSNYy1zxXRwjLhZG0U,No Sad No Bad,61,131500,1,2018-03-06,0.755,0.569,1,-7.996,1,0.05,0.0123,0.0,0.103,0.435,75.068,4,2018.0
537l7spEsGg6aWl6Y9eKAs,Killamonjaro,59,178227,1,2017-06-23,0.65,0.714,4,-5.318,0,0.038,0.133,0.000187,0.116,0.15,145.059,4,2017.0
5BqFpUSAVMnxebiKfEizeP,Tabu,49,493519,0,2017-09-29,0.757,0.631,9,-11.181,1,0.0521,0.0177,0.8,0.659,0.112,121.998,4,2017.0
4kIRyUnl8elQFStSL8866M,Shade,62,175097,1,2017-09-01,0.799,0.679,0,-3.476,0,0.0364,0.386,0.0,0.111,0.408,122.011,4,2017.0
4KhN0uvURdftxwBzV8kOpB,Safari,28,165314,1,2017-11-25,0.675,0.825,6,-4.644,0,0.215,0.0515,0.0,0.1,0.574,144.946,4,2017.0
5HWolqY3ip2Bh7rS6UJ5c0,Ksero Mana,46,215172,1,2018-09-20,0.715,0.566,0,-6.898,1,0.0397,0.137,0.0149,0.145,0.0857,145.028,4,2018.0
0YzJK20Qi8Gafg3MnLcv0H,Nixterino Kolimpi,37,145778,0,2018-08-31,0.737,0.772,10,-7.375,0,0.036,0.192,1.67e-05,0.437,0.784,135.013,4,2018.0
4CJzgcABf1dMRXxB21LGtP,Poios,33,164376,1,2018-07-03,0.803,0.698,10,-8.189,0,0.0642,0.538,0.000123,0.136,0.155,120.012,4,2018.0
7lOk3JSaMnbZhG381VLa6C,Cyan,49,155109,1,2019-11-01,0.736,0.773,8,-8.762,0,0.0691,0.639,0.282,0.179,0.415,114.474,4,2019.0
2P3UGQhJUscOmOz7lNdV4T,Xorepse Mazi Mou,45,160000,0,2019-11-01,0.811,0.561,8,-11.591,0,0.0826,0.613,0.000511,0.0916,0.628,123.024,4,2019.0
1HGgfUwFR5djfXGbsFREA4,Louvro,37,166000,1,2019-11-01,0.815,0.643,7,-8.909,0,0.0576,0.232,0.816,0.0923,0.145,120.001,4,2019.0
